"platform_name","news_url","news_title","news_content","news_posttime"
"第一财经","https://m.yicai.com/news/102331457.html","179股获券商买入评级，无锡振华目标涨幅达51.31%","Wind数据显示，10月28日，共有179只个股获券商买入评级，其中44只个股公布了目标价格。按最高目标价计算，无锡振华、昆药集团、长城汽车目标涨幅排名居前，涨幅分别达51.31%、51.13%、46.68%。","2024-10-29 08:36:49"
"第一财经","https://www.yicai.com/news/102331457.html","179股获券商买入评级，无锡振华目标涨幅达51.31%","Wind数据显示，10月28日，共有179只个股获券商买入评级，其中44只个股公布了目标价格。按最高目标价计算，无锡振华、昆药集团、长城汽车目标涨幅排名居前，涨幅分别达51.31%、51.13%、46.68%。","2024-10-29 08:36:49"
"第一财经","https://www.yicai.com/news/102331455.html","蔡旭哲、宋令东、王浩泽 神十九航天员确定","据中国载人航天工程办公室消息，经任务总指挥部决定，执行神舟十九号载人飞行任务的航天员乘组由蔡旭哲、宋令东、王浩泽3名航天员组成，蔡旭哲担任指令长。航天员蔡旭哲执行过神舟十四号载人飞行任务；宋令东和王浩泽均为我国第三批航天员，两人都是“90后”，都是首次执行飞行任务。","2024-10-29 08:36:20"
"第一财经","https://m.yicai.com/news/102331455.html","蔡旭哲、宋令东、王浩泽 神十九航天员确定","据中国载人航天工程办公室消息，经任务总指挥部决定，执行神舟十九号载人飞行任务的航天员乘组由蔡旭哲、宋令东、王浩泽3名航天员组成，蔡旭哲担任指令长。航天员蔡旭哲执行过神舟十四号载人飞行任务；宋令东和王浩泽均为我国第三批航天员，两人都是“90后”，都是首次执行飞行任务。","2024-10-29 08:36:20"
"第一财经","https://m.yicai.com/news/102331453.html","养老金三季度共现身106只个股前十大流通股东，合计持股10.19亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，养老金现身40只个股前十大流通股东，合计持股4.97亿股，合计持股市值达84.02亿元。伟星股份、明泰铝业、远兴能源持股数量居前，养老金分别持有0.50亿股、0.47亿股、0.43亿股。","2024-10-29 08:34:47"
"第一财经","https://www.yicai.com/news/102331453.html","养老金三季度共现身106只个股前十大流通股东，合计持股10.19亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，养老金现身40只个股前十大流通股东，合计持股4.97亿股，合计持股市值达84.02亿元。伟星股份、明泰铝业、远兴能源持股数量居前，养老金分别持有0.50亿股、0.47亿股、0.43亿股。","2024-10-29 08:34:47"
"第一财经","https://www.yicai.com/news/102331451.html","神舟十九号瞄准10月30日04时27分发射","神舟十九号载人飞行任务新闻发布会今天上午在酒泉卫星发射中心召开。发言人介绍，经任务总指挥部研究决定，瞄准北京时间10月30日04时27分发射神舟十九号载人飞船。目前，发射任务各系统已经完成了相关功能检查，并做好发射前的各项准备工作。","2024-10-29 08:33:24"
"第一财经","https://m.yicai.com/news/102331451.html","神舟十九号瞄准10月30日04时27分发射","神舟十九号载人飞行任务新闻发布会今天上午在酒泉卫星发射中心召开。发言人介绍，经任务总指挥部研究决定，瞄准北京时间10月30日04时27分发射神舟十九号载人飞船。目前，发射任务各系统已经完成了相关功能检查，并做好发射前的各项准备工作。","2024-10-29 08:33:24"
"第一财经","https://www.yicai.com/news/102331449.html","国家队三季度共现身100只个股前十大流通股东，合计持股164.1亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，国家队现身24只个股前十大流通股东，合计持股56.41亿股，合计持股市值达529.84亿元。中国石化、南山铝业、保利发展持股数量居前，国家队分别持有26.41亿股、5.89亿股、5.33亿股。","2024-10-29 08:32:48"
"第一财经","https://m.yicai.com/news/102331449.html","国家队三季度共现身100只个股前十大流通股东，合计持股164.1亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，国家队现身24只个股前十大流通股东，合计持股56.41亿股，合计持股市值达529.84亿元。中国石化、南山铝业、保利发展持股数量居前，国家队分别持有26.41亿股、5.89亿股、5.33亿股。","2024-10-29 08:32:48"
"第一财经","https://m.yicai.com/news/102331447.html","险资三季度共现身317只个股前十大流通股东，合计持股253.49亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，险资现身101只个股前十大流通股东，合计持股24.07亿股，合计持股市值达282.27亿元。中国石化、天宸股份、招商轮船持股数量居前，险资分别持有5.30亿股、1.65亿股、1.61亿股。","2024-10-29 08:32:04"
"第一财经","https://www.yicai.com/news/102331447.html","险资三季度共现身317只个股前十大流通股东，合计持股253.49亿股","上市公司三季报持续披露，据Wind数据统计显示，10月29日，险资现身101只个股前十大流通股东，合计持股24.07亿股，合计持股市值达282.27亿元。中国石化、天宸股份、招商轮船持股数量居前，险资分别持有5.30亿股、1.65亿股、1.61亿股。","2024-10-29 08:32:04"
"第一财经","https://m.yicai.com/news/102331445.html","国金证券：AI应用与端侧设备热度持续","国金证券研报表示，AI应用的日活跃度看，AI应用热度仍在上升，大语言模型聊天应用如ChatGPT日活跃度达到新高，国内AI聊天应用活跃度维持高位。科技巨头出于成本控制及多元化供应链的需求，正积极尝试使用AMD集群；亚马逊Trainium2实现大规模应用，标志着定制芯片发展迎来新里程碑；传统存储市场需求依旧日疲软，DRAM和Flash Wafer价格持续下滑，存储市场整体处下行趋势中。10月，vivo、OPPO、荣耀、小米等先后发布旗舰机，竞争愈发激烈&消费者买单。","2024-10-29 08:31:20"
"第一财经","https://www.yicai.com/news/102331445.html","国金证券：AI应用与端侧设备热度持续","国金证券研报表示，AI应用的日活跃度看，AI应用热度仍在上升，大语言模型聊天应用如ChatGPT日活跃度达到新高，国内AI聊天应用活跃度维持高位。科技巨头出于成本控制及多元化供应链的需求，正积极尝试使用AMD集群；亚马逊Trainium2实现大规模应用，标志着定制芯片发展迎来新里程碑；传统存储市场需求依旧日疲软，DRAM和Flash Wafer价格持续下滑，存储市场整体处下行趋势中。10月，vivo、OPPO、荣耀、小米等先后发布旗舰机，竞争愈发激烈&消费者买单。","2024-10-29 08:31:20"
"第一财经","https://www.yicai.com/news/102331443.html","国金证券：未来一周建议核心仓位维持大盘成长","国金证券研报表示，过去一周市场围绕强预期弱现实进行演绎，后续随着人大常委会会议时间确定，预估市场或又重回对一揽子增量政策预期的博弈，推动大盘板块后续的相对走强。未来一周，建议核心仓位维持大盘成长，而战术性仓位建议围绕政策预期、业绩超预期以及低估值的板块进行配置。短期价量行业配置模型行业配置建议为建筑、机械、国防军工、电子、通信及计算机；中期宏观择时策略10月份权益建议配置比例为30%，较9月有所提升。","2024-10-29 08:30:04"
"第一财经","https://m.yicai.com/news/102331443.html","国金证券：未来一周建议核心仓位维持大盘成长","国金证券研报表示，过去一周市场围绕强预期弱现实进行演绎，后续随着人大常委会会议时间确定，预估市场或又重回对一揽子增量政策预期的博弈，推动大盘板块后续的相对走强。未来一周，建议核心仓位维持大盘成长，而战术性仓位建议围绕政策预期、业绩超预期以及低估值的板块进行配置。短期价量行业配置模型行业配置建议为建筑、机械、国防军工、电子、通信及计算机；中期宏观择时策略10月份权益建议配置比例为30%，较9月有所提升。","2024-10-29 08:30:04"
"第一财经","https://m.yicai.com/news/102331441.html","港股公告汇总","1. 远洋集团：拟进行重组相关交易，包括新债务发行和可转换债券。2. 首创钜大：获控股股东溢价约46.55%提私有化，10月29日复牌。3. 中国海洋石油：前三季度净利润达1166.6亿元，同比上升19.5%。","2024-10-29 08:27:27"
"第一财经","https://www.yicai.com/news/102331439.html","工业硅价格触底反弹近30%供需格局有望改善","数据显示，近期工业硅价格触底反弹。以工业硅指数收盘价为统计标准，最新价格为12796.21元/吨，已较8月中旬的价格9897.89元/吨增长29.28%。有市场分析表示，宏观面消息和产业基本面的边际改善预期，共同驱动了本轮工业硅价格的反弹。","2024-10-29 08:24:54"
"第一财经","https://m.yicai.com/news/102331439.html","工业硅价格触底反弹近30%供需格局有望改善","数据显示，近期工业硅价格触底反弹。以工业硅指数收盘价为统计标准，最新价格为12796.21元/吨，已较8月中旬的价格9897.89元/吨增长29.28%。有市场分析表示，宏观面消息和产业基本面的边际改善预期，共同驱动了本轮工业硅价格的反弹。","2024-10-29 08:24:54"
"第一财经","https://www.yicai.com/news/102331437.html","新能源汽车获政策大力支持 有望率先受益","在中央政策的支持下，新能源整车股有望率先受益。梳理了A股市场中的部分新能源整车股。截至目前，板块内仅有3股发布三季报相关报告，为长安汽车、宇通客车和一汽解放，净利润规模依次为35.8亿元、24.32亿元、3.64亿元，分别同比下降63.78%、同比增长131.49%、同比下降11.82%。","2024-10-29 08:22:42"
"第一财经","http://www.yicai.com/news/102331377.html","A股股票回购一览｜67家公司披露回购进展","Wind数据显示，10月29日，共67家公司发布股票回购相关公告。其中，2家公司股东提议回购公司股份，33家公司首次披露股票回购预案，5家公司回购方案获股东大会通过，1家公司披露股票回购实施进展，26家公司回购方案已实施完毕。","2024-10-29 07:46:04"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614825.html","西班牙中场罗德里荣膺2024年金球奖","每经AI快讯，北京时间10月29日凌晨，2024年金球奖颁奖典礼在巴黎举行，最终，西班牙中场罗德里获得金球奖，这也是他首次获此殊荣。罗德里出生于1996年6月22日，他也成为90后首位获得金球奖的球员。此外，继1960年的苏亚雷斯之后，罗德里也成为近64年来首位赢得金球奖的西班牙人。","2024-10-29 06:19:31"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614824.html","比特币日内涨超2%，时隔3个月再次触及70000美元","每经AI快讯，比特币日内涨超2%，时隔3个月再次触及70000美元。","2024-10-29 06:09:06"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614811.html","美股三大指数集体收涨，中国“金龙”涨逾4%，特朗普概念股涨超20%，国际油价重挫","美东时间周一，美股三大指数集体收高，道指涨0.65%，纳指涨0.26%，标普500指数涨0.27%。加密货币概念股普涨，MARA Holdings涨逾11%；特朗普概念股走强，特朗普媒体科技集团涨逾21%，本月累计涨幅已接近200%。","2024-10-29 06:09:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614823.html","福特汽车全年调整后EBIT展望不及预期","每经AI快讯，福特汽车第三财季调整后每股收益0.49美元，分析师预期0.49美元；第三财季营收462亿美元，分析师预期418.8亿美元；预计全年调整后EBIT 大约100亿美元，分析师预期106.3亿美元，公司原本预计100亿-120亿美元；仍然预测全年调整后自由现金流75亿美元至85亿美元；预计全年资本支出80亿美元至85亿美元，分析师预期83.9亿美元，公司原本预计80亿-90亿美元。","2024-10-29 06:04:04"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614822.html","在岸人民币对美元夜盘收报7.1266，较上一交易日夜盘收跌46个基点","每经AI快讯，10月29日，在岸人民币对美元夜盘收报7.1266，较上一交易日夜盘收跌46个基点，成交量429.23亿美元。","2024-10-29 06:04:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614821.html","上期所基本金属期货夜盘多数收跌，沪镍跌1.48%","每经AI快讯，周二上期所基本金属期货夜盘多数收跌，沪镍跌1.48%，沪铝跌0.74%，氧化铝跌0.54%，沪铅跌0.42%，沪锡跌0.28%，不锈钢跌0.22%，沪铜跌0.03%，沪锌涨1.06%。","2024-10-29 06:03:56"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614820.html","伦敦基本金属多数收跌，LME期铜跌0.48%","每经AI快讯，周一，伦敦基本金属多数收跌，LME期铜跌0.48%报9556美元/吨，LME期锌涨1.6%报3151.5美元/吨，LME期镍跌0.91%报16020美元/吨，LME期铝跌0.97%报2651.5美元/吨，LME期锡跌0.03%报31315美元/吨，LME期铅跌0.93%报2027美元/吨。","2024-10-29 06:03:46"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614819.html","CBOT农产品期货主力合约全线收跌，大豆期货跌1.08%","每经AI快讯，周一，芝加哥期货交易所农产品期货主力合约全线收跌，大豆期货跌1.08%报986.75美分/蒲式耳；玉米期货跌1.2%报410.25美分/蒲式耳，小麦期货跌1.71%报559.25美分/蒲式耳。","2024-10-29 06:03:41"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614818.html","ICE农产品期货主力合约收盘涨跌不一，原糖期货跌0.68%","每经AI快讯，周一，洲际交易所农产品期货主力合约收盘涨跌不一，原糖期货跌0.68%报21.99美分/磅，棉花期货跌0.34%报70.42美分/磅，可可期货涨2.5%报6468美元/吨，咖啡期货涨1.75%报2.5275美元/磅。","2024-10-29 06:03:36"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614817.html","美债收益率普遍收涨，10年期美债收益率涨3.8个基点","每经AI快讯，周一，美债收益率普遍收涨，2年期美债收益率涨3.1个基点报4.153%，3年期美债收益率涨3.4个基点报4.098%，5年期美债收益率涨5.3个基点报4.127%，10年期美债收益率涨3.8个基点报4.285%，30年期美债收益率涨2.7个基点报4.531%。","2024-10-29 06:03:31"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614816.html","欧债收益率多数收跌","每经AI快讯，当地时间10月28日，欧债收益率多数收跌，英国10年期国债收益率涨2.1个基点报4.252%，法国10年期国债收益率跌3.3个基点报3.010%，德国10年期国债收益率跌0.5个基点报2.285%，意大利10年期国债收益率跌1.8个基点报3.490%，西班牙10年期国债收益率跌1.6个基点报2.977%。","2024-10-29 06:03:26"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614815.html","朝鲜外务相访问俄罗斯","每经AI快讯，朝鲜外务相崔善姬一行当地时间10月28日从平壤出发，开始对俄罗斯联邦进行正式访问。","2024-10-29 06:00:03"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614814.html","苹果公司推出搭载M4芯片的iMac","每经AI快讯，据苹果公司中国官网，公司推出搭载M4芯片的iMac。","2024-10-29 05:58:19"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614813.html","美国警方称多起大选投票箱遭纵火事件有关联","每经AI快讯，美国俄勒冈州波特兰警察局发言人迈克·本纳当地时间10月28日在新闻发布会上表示，一辆可疑汽车与俄勒冈州和华盛顿州的选票投票箱纵火事件有关。","2024-10-29 05:58:05"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614812.html","南非就诉以色列“种族灭绝”案向国际法院提交证据","每经AI快讯，10月29日，南非向联合国国际法院提交了以色列在加沙地带实施“种族灭绝”的证据。","2024-10-29 05:57:53"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-29/3614633.html","宏鑫科技：2024年前三季度净利润约3263万元","每经AI快讯，宏鑫科技10月29日发布三季度业绩公告称，2024年前三季度营收约7.38亿元，同比增加5.95%；归属于上市公司股东的净利润约3263万元，同比减少35.09%；基本每股收益0.25元，同比减少44.44%。","2024-10-29 00:10:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614463.html","新三板创新层公司普华科技新增软件著作权信息：“普华微服务开发平台软件”","每经讯，据启信宝，新三板创新层公司普华科技新增著作权信息，登记批准日期为2024年10月28日，该作品名称为“普华微服务开发平台软件”，作品类别为软件著作权证书，登记号为2024SR1624708。","2024-10-28 22:47:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614385.html","榕基软件：2024年前三季度净利润约-1975万元","每经AI快讯，榕基软件10月28日晚间发布三季度业绩公告称，2024年前三季度营收约3.63亿元，同比增加19.64%；归属于上市公司股东的净利润亏损约1975万元；基本每股收益亏损0.0317元。","2024-10-28 22:26:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3614368.html","华天科技：2024年前三季度净利润约3.57亿元","每经AI快讯，华天科技10月28日晚间发布三季度业绩公告称，2024年前三季度营收约105.31亿元，同比增加30.52%；归属于上市公司股东的净利润约3.57亿元，同比增加330.83%；基本每股收益0.1114元，同比增加330.12%。","2024-10-28 22:26:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3613327.html","西南证券给予明月镜片持有评级，2024年三季报点评：业绩保持韧性，毛利率回稳","每经AI快讯，西南证券10月28日发布研报称，给予明月镜片持有评级。评级理由主要包括：1）毛利率回稳，销售费用投放放缓；2）聚焦产品持续发力，明星产品依旧双位数增长；3）产品升级，轻松控pro2.0系列问世。","2024-10-28 19:12:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3613257.html","宏盛华源：2024年前三季度净利润约1.79亿元","每经AI快讯，宏盛华源10月28日晚间发布三季度业绩公告称，2024年前三季度营收约75.78亿元，同比增加15.17%；归属于上市公司股东的净利润约1.79亿元，同比增加100.58%。","2024-10-28 19:06:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3613207.html","陕国投Ａ：10月25日召开董事会会议","每经AI快讯，陕国投A10月28日晚间发布公告称，公司第十届第十九次董事会会议于2024年10月25日在公司会议室以现场表决方式如期召开。审议了等。","2024-10-28 18:55:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3612484.html","天下秀：本次计提资产减值准备金额合计2294.74万元","每经AI快讯，天下秀10月28日晚间发布公告称，本次计提资产减值准备金额合计2294.74万元，计入公司2024年第三季度利润表，公司2024年第三季度合并报表归属于母公司所有者的净利润减少1584.09万元，2024年第三季度归属于母公司所有者权益减少1584.09万元。","2024-10-28 18:00:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3612325.html","新宏泰：2024年前三季度净利润约5218万元","每经AI快讯，新宏泰10月28日晚间发布三季度业绩公告称，2024年前三季度营收约4.7亿元，同比减少1.65%；归属于上市公司股东的净利润约5218万元，同比增加2.07%。","2024-10-28 17:40:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3612295.html","云煤能源：2024年前三季度净利润约-3.11亿元","每经AI快讯，云煤能源10月28日晚间发布三季度业绩公告称，2024年前三季度营收约51.42亿元，同比减少6.54%；归属于上市公司股东的净利润亏损约3.11亿元。","2024-10-28 17:39:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3612274.html","九号公司：2024年前三季度净利润约9.70亿元","每经AI快讯，九号公司10月28日晚间发布三季度业绩公告称，2024年前三季度营收约109.05亿元，同比增加44.9%；归属于上市公司股东的净利润约9.7亿元，同比增加155.95%；基本每股收益13.58元，同比增加156.71%。","2024-10-28 17:38:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3612097.html","注意！水星家纺将于11月13日召开股东大会","每经AI快讯，水星家纺10月28日发布公告称，2024年11月13日14点00分，公司将在上海市奉贤区沪杭公路1487号公司5楼会议室召开2024年第二次临时股东大会。本次股东大会将审议等议案，2024年11月7日收市后登记在册的股东可现场参会投票，或通过交易所投票系统行使表决权。","2024-10-28 17:31:00"
"每日经济新闻","https://m.nbd.com.cn/articles/2024-10-28/3611574.html","新三板基础层公司汉唐环保大宗交易溢价27.66%，成交金额31.3万元","每经讯，2024年10月28日，新三板基础层公司汉唐环保发生一笔大宗交易，成交价2.4元/股，成交数量13.04万股，成交金额31.3万元，溢价27.66%。买入营业部是中信建投证券股份有限公司北京东三环中路证券营业部，卖出营业部是万和证券股份有限公司深圳湾分公司。","2024-10-28 15:59:00"
"第一财经","https://www.yicai.com/news/102333228.html","机构今日看好这些个股","10月29日，截至发稿，机构共给出388次最新买入评级，其中132只个股目标价获公布：-舍得酒业获中信建投、华泰证券等5家机构看好，最高目标价为79.07元；-华利集团获申万宏源、国泰君安等10家机构青睐，最高目标价为81.4元；","2024-10-29 23:25:50"
"第一财经","https://m.yicai.com/news/102333228.html","机构今日看好这些个股","10月29日，截至发稿，机构共给出388次最新买入评级，其中132只个股目标价获公布：-舍得酒业获中信建投、华泰证券等5家机构看好，最高目标价为79.07元；-华利集团获申万宏源、国泰君安等10家机构青睐，最高目标价为81.4元；","2024-10-29 23:25:50"
"第一财经","https://www.yicai.com/news/102333225.html","美、布两油短线走低","美、布两油短线均走低近1美元，现分别报66.9美元/桶和70.62美元/桶。","2024-10-29 23:13:03"
"第一财经","https://m.yicai.com/news/102333225.html","美、布两油短线走低","美、布两油短线均走低近1美元，现分别报66.9美元/桶和70.62美元/桶。","2024-10-29 23:13:03"
"第一财经","http://www.yicai.com/news/102332943.html","高开低走！走还是留？丨10月29日市场情绪指数","高开低走！走还是留？丨10月29日市场情绪指数","2024-10-29 23:11:20"
"第一财经","https://m.yicai.com/news/102332943.html","高开低走！走还是留？丨10月29日市场情绪指数","举报 {{it.Tags}}{{it.NewsTitle}} {{ch.NewsTitle}} {{it.Signatures.SignatureName}} {{ it.NewsTitle }} {{it.Tags}} {{it.CommentCount}} {{it.NewsHot}} {{ it.showDate }} {{ it.NewsLength }} {{it.LiveState==0?'即将直播':it.LiveState==1?'直播中':'直播回看'}} {{it.Tags}}{{it.NewsTitle}} {{ch.NewsTitle}} {{it.Signatures.SignatureName}} {{ it.NewsTitle }} {{it.Tags}} {{it.CommentCount}} {{it.NewsHot}} {{ it.showDate }} {{ it.NewsLength }} {{it.LiveState==0?'即将直播':it.LiveState==1?'直播中':'直播回看'}}","2024-10-29 23:11:20"
"第一财经","https://www.yicai.com/news/102333222.html","苹果推出新款Mac Mini","苹果推出新款Mac Mini，配置M4和M4 Pro，起售价599美元。","2024-10-29 23:04:36"
"第一财经","https://m.yicai.com/news/102333222.html","苹果推出新款Mac Mini","苹果推出新款Mac Mini，配置M4和M4 Pro，起售价599美元。","2024-10-29 23:04:36"
"第一财经","https://www.yicai.com/news/102333220.html","国内商品期市夜盘收盘涨跌不一","棕榈油、豆二、铁矿石、低硫燃料油涨近1%。跌幅方面，液化石油气、纯碱跌超1%，对二甲苯、菜粕、菜油跌近1%。","2024-10-29 23:03:17"
"第一财经","https://m.yicai.com/news/102333220.html","国内商品期市夜盘收盘涨跌不一","棕榈油、豆二、铁矿石、低硫燃料油涨近1%。跌幅方面，液化石油气、纯碱跌超1%，对二甲苯、菜粕、菜油跌近1%。","2024-10-29 23:03:17"
"第一财经","http://www.yicai.com/news/102333211.html","中微公司前三季度研发投入大增95%","10月29日晚，中微公司在盘后发布第三季度报，营业收入和净利润均呈现较快幅度增长，研发投入持续加码。中微公司主要从事高端半导体设备及泛半导体设备的研发、生产和销售。本季度，中微公司营收20.60亿元，同比增长35.96%；归属于上市公司股东扣非净利润3.30亿元，同比增长53.79%。前三季度，营业收入55.07亿元，同比增长36.27%；归属于上市公司股东扣非净利润8.13亿元，同比增长10.88%；新增订单76.4亿元，同比增长约52.0%","2024-10-29 23:03:00"
"第一财经","https://m.yicai.com/news/102333211.html","中微公司前三季度研发投入大增95%","10月29日晚，中微公司在盘后发布第三季度报，营业收入和净利润均呈现较快幅度增长，研发投入持续加码。中微公司主要从事高端半导体设备及泛半导体设备的研发、生产和销售。本季度，中微公司营收20.60亿元，同比增长35.96%；归属于上市公司股东扣非净利润3.30亿元，同比增长53.79%。","2024-10-29 23:03:00"
"第一财经","https://www.yicai.com/news/102333217.html","川环科技：公司是小米体系内供应商","有投资者在互动平台向川环科技提问目前有没有给小米Su7供货？川环科技表示，我司是该客户体系内供应商。鉴于商业信息的保密原则，无法披露更加详细的信息。","2024-10-29 23:01:48"
"第一财经","https://m.yicai.com/news/102333217.html","川环科技：公司是小米体系内供应商","有投资者在互动平台向川环科技提问目前有没有给小米Su7供货？川环科技表示，我司是该客户体系内供应商。鉴于商业信息的保密原则，无法披露更加详细的信息。举报此内容为第一财经原创，著作权归第一财经所有。未经第一财经书面授权，不得以任何方式加以使用，包括转载、摘编、复制或建立镜像。第一财经保留追究侵权者法律责任的权利。","2024-10-29 23:01:48"
"第一财经","https://www.yicai.com/news/102333214.html","亚特兰大联储GDPNow模型预计美国第三季度GDP增速为2.8%","亚特兰大联储GDPNow模型预计美国第三季度GDP增速为2.8%，此前预计为3.3%。","2024-10-29 22:58:58"
"第一财经","https://m.yicai.com/news/102333214.html","亚特兰大联储GDPNow模型预计美国第三季度GDP增速为2.8%","亚特兰大联储GDPNow模型预计美国第三季度GDP增速为2.8%，此前预计为3.3%。","2024-10-29 22:58:58"
"第一财经","https://m.yicai.com/news/102333210.html","中伟股份：前三季度净利润13.24亿元 同比下降4.54%","中伟股份披露三季报，公司前三季度实现营业收入301.63亿元，同比增长15.17%；净利润13.24亿元，同比下降4.54%；基本每股收益1.41元。","2024-10-29 22:57:42"
"第一财经","https://www.yicai.com/news/102333208.html","公司互动丨这些公司披露在与小米合作、大模型等方面最新情况","10月29日，多家上市公司通过互动平台、披露投资者关系活动记录表等渠道披露在与小米合作、大模型等方面最新情况：川环科技：公司是该小米体系内供应商；平治信息：与北京智谱华章科技有限公司合作研究多模态具身大模型应用","2024-10-29 22:54:11"
"第一财经","http://www.yicai.com/news/102333198.html","小米15系列、小米澎湃OS2发布，SU7 Ultra量产版开启预定…小米新品发布会召开","小米15系列暨小米澎湃OS 2新品发布会今晚召开，以下为发布会上新品汇总：-小米15系列正式发布，12GB+256GB版本起售价4499元，16GB+1TB版本售价为5499元。该机型搭载骁龙8至尊版芯片，配置5400mAh电池。10月31日10点正式开售；","2024-10-29 22:47:32"
"第一财经","https://www.yicai.com/news/102333195.html","小米SU7 Ultra预订开启10分钟，小订量突破3680台","小米官微宣布，小米SU7 Ultra预订开启10分钟，小订量突破3680台。","2024-10-29 22:47:06"
"第一财经","https://www.yicai.com/news/102333192.html","首创环保：第三季度净利润同比增长349.49%","首创环保披露三季报，2024年第三季度实现营业收入47.32亿元，同比下降10.60%；归属于上市公司股东的净利润23.35亿元，同比增长349.49%。","2024-10-29 22:44:18"
"第一财经","https://www.yicai.com/news/102333190.html","乌克兰议会投票通过解除总检察长职务","据央视新闻，当地时间10月29日，乌克兰最高拉达投票通过解除乌克兰总检察长安德烈·科斯廷职务。此前一天，乌克兰总统泽连斯基向乌最高拉达提交了一份关于同意解除乌克兰总检察长安德烈·科斯廷职务的决议草案。","2024-10-29 22:43:04"
"第一财经","http://www.yicai.com/video/102333183.html","“AI+医疗”提升问诊效率和时间 数据标注成为基础“养料”","伴随着AI在自动驾驶、医疗等多个垂直场景的深度落地，数据训练需求海量增长，数据标注也摆脱了传统劳动密集型行业的局限性，向高技术含量、高知识密度和高价值等特性发展。今天记者带你一起探访数据标注如何成为人工智能的基础“养料”。","2024-10-29 22:41:08"
"第一财经","http://www.yicai.com/video/102333172.html","商务部：积极推进复制推广措施落地见效","近日，国务院印发了。在今天的专题发布会上，商务部相关负责人表示，下一步，将会同有关部门和地方积极推进复制推广措施落地见效，尽快释放改革开放红利，形成更多经验做法，为稳步扩大制度型开放提供“自贸方案”。","2024-10-29 22:34:46"
"第一财经","https://www.yicai.com/news/102333150.html","小米手机价格涨至新高，雷军预计今年研发投入超240亿元","小米高端化战略执行到第五个年头，2024年10月29日，更高价格的手机、更智能的操作系统、更全面的AI功能，成为此次小米15发布会的亮点。现场，小米集团创始人雷军表示，小米今年预计研发投入超240亿，2025年预计达300亿元，持续投入AI、OS和芯片等底层技术。","2024-10-29 22:32:06"
"第一财经","http://www.yicai.com/video/102333164.html","基金发行回暖迹象明显 ETF基金火热新风延续","10月以来，基金发行数量显著增长，创近3个月新高，市场回暖迹象明显。其中，ETF基金更是备受投资者青睐，首批上市的中证A500ETF规模目前已经迅速突破500亿。对此多家基金表示，随着政策效果的逐步显现，A股市场有望迎来更多增量资金，尤其看好科技和消费行业。","2024-10-29 22:31:10"
"第一财经","http://www.yicai.com/news/102333154.html","特朗普媒体科技集团再次触发熔断","特朗普媒体科技集团持续下挫跌2.8%，再次触发熔断。","2024-10-29 22:26:47"
"第一财经","https://www.yicai.com/news/102333147.html","家电业三季度逆风翻盘，龙头企业双11抢“国补”红包冲业绩","“有‘国补’政策，谁还会担心‘双11’促销？”一位经销商半开玩笑地对第一财经记者说。相比于绞尽脑汁做“双11”促销，现在各大家电厂家、商家更关注如何把握好国家以旧换新补贴政策的落地机会。可以说，今年“双11”家电市场，最大的主题就是“国补”，谁抢到的“红包”多，谁将是赢家。","2024-10-29 22:26:31"
